Timestamp,Quality,Type,ID,Alarm State,Resource,Reference,Message
 05/17/18  10:37:20.018,,SOER,EVT_FALSE,,SCS0202,XS69603_01P HPP3 MOTOR STATUS,FALSE
 05/17/18  10:37:20.019,,SOER,EVT_FALSE,,SCS0202,XS69604_01P HPP4 MOTOR STATUS,FALSE
 05/17/18  10:37:20.024,,SOER,EVT_TRUE,,SCS0202,ZSC65602_05 BOG COMP2 SPRY SDV,TRUE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD91101 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD97501 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD61801 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD44701GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD41101 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD99701 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD96101 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD83701 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD97702 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD97701 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD92401 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD94201 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD92101 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD95201 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD91102 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD91101 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD83330 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD83320 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.041,,SOER,EVT_FALSE,,SCS0203,USD83310 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:20.051,,SOER,EVT_FALSE,,SCS0201,XS69102_01P INTKP2 MOTOR STATUS,FALSE
 05/17/18  10:37:20.052,,SOER,EVT_FALSE,,SCS0202,XS69601_01P HPP1 MOTOR STATUS,FALSE
